artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions
org.kiwiproject:retrying-again,org.kiwiproject:retrying-again:2.1.1,2.1.1,1720366897000,4,11,1,https://github.com/kiwiproject/retrying-again,kiwiproject,retrying-again,https://api.github.com/repos/kiwiproject/retrying-again/languages,Java,True,"[{'name': '0.7.0', 'ts': 1627958203000}, {'name': '2.0.3', 'ts': 1714316852000}, {'name': '2.1.1', 'ts': 1720366897000}, {'name': '2.0.2', 'ts': 1707435906000}, {'name': '2.0.1', 'ts': 1700861307000}, {'name': '2.1.0', 'ts': 1718557203000}, {'name': '0.6.0', 'ts': 1624549168000}, {'name': '0.5.1', 'ts': 1618167420000}, {'name': '0.5.0', 'ts': 1617375552000}, {'name': '1.0.9', 'ts': 1657161050000}, {'name': '1.0.6', 'ts': 1646004426000}, {'name': '1.0.8', 'ts': 1650587002000}, {'name': '1.0.1', 'ts': 1636904671000}, {'name': '1.0.0', 'ts': 1630693797000}, {'name': '1.0.5', 'ts': 1642822663000}, {'name': '1.0.3', 'ts': 1640034621000}, {'name': '1.0.2', 'ts': 1639774892000}, {'name': '1.0.4', 'ts': 1640102446000}, {'name': '1.0.7', 'ts': 1649726471000}, {'name': '2.0.0', 'ts': 1691344175000}, {'name': '1.0.16', 'ts': 1678281228000}, {'name': '1.0.15', 'ts': 1670979770000}, {'name': '1.0.17', 'ts': 1685488661000}, {'name': '1.0.18', 'ts': 1691198834000}, {'name': '1.0.12', 'ts': 1663635752000}, {'name': '1.0.11', 'ts': 1660965465000}, {'name': '1.0.10', 'ts': 1660960633000}, {'name': '1.0.13', 'ts': 1663638471000}, {'name': '1.0.14', 'ts': 1663723245000}]"
com.jamierf.dropwizard:dropwizard-logging-gelf,com.jamierf.dropwizard:dropwizard-logging-gelf:0.4,0.4,1411942254000,0,4,2,https://github.com/reines/dropwizard-logging-gelf,reines,dropwizard-logging-gelf,https://api.github.com/repos/reines/dropwizard-logging-gelf/languages,Java,True,"[{'name': '0.4', 'ts': 1411942254000}]"
br.com.progolden:vraptor-boilerplate-hibernate,br.com.progolden:vraptor-boilerplate-hibernate:1.1.0-Alpha3,1.1.0-Alpha3,1508731288000,0,7,3,https://github.com/progolden/vraptor-boilerplate,progolden,vraptor-boilerplate,https://api.github.com/repos/progolden/vraptor-boilerplate/languages,Java,True,"[{'name': '1.0.0', 'ts': 1449514435000}, {'name': '1.1.0-Alpha3', 'ts': 1508731288000}, {'name': '1.1.0-Alpha2', 'ts': 1507535498000}, {'name': '1.1.0-Alpha1', 'ts': 1506317327000}]"
org.swordapp:sword2-client,org.swordapp:sword2-client:0.9.3,0.9.3,1488357598000,19,10,10,git@github.com:swordapp/JavaClient2.0.git,swordapp,JavaClient2.0,https://api.github.com/repos/swordapp/JavaClient2.0/languages,Java,True,"[{'name': '0.9.3', 'ts': 1488357598000}]"
io.openmessaging:registry-server,io.openmessaging:registry-server:0.0.1,0.0.1,1636686318000,0,6,3,git@github.com:openmessaging/schemaregistry.git,openmessaging,schemaregistry,https://api.github.com/repos/openmessaging/schemaregistry/languages,Java,True,"[{'name': '0.0.1', 'ts': 1636686318000}]"
io.vertx:vertx-zookeeper,io.vertx:vertx-zookeeper:4.5.9,4.5.9,1721140715000,3,20,7,git@github.com:vert-x3/vertx-zookeeper.git,vert-x3,vertx-zookeeper,https://api.github.com/repos/vert-x3/vertx-zookeeper/languages,Java,True,"[{'name': '4.0.3', 'ts': 1615561130000}, {'name': '4.5.9', 'ts': 1721140715000}, {'name': '4.5.8', 'ts': 1716550332000}, {'name': '4.4.7', 'ts': 1706606731000}, {'name': '4.4.8', 'ts': 1707238084000}, {'name': '4.5.2', 'ts': 1706625232000}, {'name': '4.5.3', 'ts': 1707232752000}, {'name': '4.4.9', 'ts': 1711635811000}, {'name': '4.5.4', 'ts': 1708592036000}, {'name': '4.5.7', 'ts': 1711563592000}, {'name': '4.5.5', 'ts': 1710412980000}, {'name': '4.4.6', 'ts': 1697017402000}, {'name': '4.5.0', 'ts': 1700062119000}, {'name': '4.5.6', 'ts': 1711053083000}, {'name': '4.0.0-milestone4', 'ts': 1575640791000}, {'name': '4.0.0-milestone3', 'ts': 1568890468000}, {'name': '4.5.1', 'ts': 1702481126000}, {'name': '3.6.0.CR1', 'ts': 1541763368000}, {'name': '4.0.0-milestone2', 'ts': 1566814256000}, {'name': '4.1.1', 'ts': 1625132874000}, {'name': '4.0.0-milestone1', 'ts': 1564067285000}, {'name': '4.1.4', 'ts': 1631823894000}, {'name': '3.6.0.CR2', 'ts': 1542792060000}, {'name': '4.1.7', 'ts': 1639489633000}, {'name': '4.1.2', 'ts': 1626782298000}, {'name': '4.3.3', 'ts': 1660024500000}, {'name': '4.1.3', 'ts': 1630396031000}, {'name': '4.3.2', 'ts': 1657098784000}, {'name': '4.1.8', 'ts': 1640170952000}, {'name': '4.1.6', 'ts': 1636012226000}, {'name': '4.3.7', 'ts': 1671533236000}, {'name': '4.3.0', 'ts': 1652268961000}, {'name': '4.1.0', 'ts': 1622555283000}, {'name': '4.3.5', 'ts': 1668728724000}, {'name': '4.3.6', 'ts': 1670511239000}, {'name': '4.1.5', 'ts': 1633531046000}, {'name': '4.3.4', 'ts': 1664532001000}, {'name': '4.3.8', 'ts': 1675938912000}, {'name': '4.2.0', 'ts': 1635405819000}, {'name': '4.3.1', 'ts': 1653463863000}, {'name': '4.2.4', 'ts': 1642602484000}, {'name': '4.2.5', 'ts': 1645013896000}, {'name': '4.2.1', 'ts': 1635930578000}, {'name': '4.2.7', 'ts': 1649851948000}, {'name': '4.4.2', 'ts': 1683873113000}, {'name': '4.2.2', 'ts': 1639477255000}, {'name': '4.4.0', 'ts': 1677682133000}, {'name': '4.2.6', 'ts': 1647442641000}, {'name': '4.2.3', 'ts': 1640081862000}, {'name': '4.4.1', 'ts': 1680101879000}, {'name': '4.4.4', 'ts': 1687420518000}, {'name': '4.4.3', 'ts': 1686124352000}, {'name': '4.4.5', 'ts': 1693400854000}, {'name': '4.0.2', 'ts': 1612512163000}, {'name': '3.5.2.CR3', 'ts': 1527508326000}, {'name': '3.5.2.CR2', 'ts': 1526830819000}, {'name': '3.5.2.CR1', 'ts': 1525982805000}, {'name': '3.5.3.CR1', 'ts': 1530600256000}, {'name': '4.1.0.Beta1', 'ts': 1620393552000}, {'name': '3.9.16', 'ts': 1683878522000}, {'name': '3.9.13', 'ts': 1647507443000}, {'name': '3.9.14', 'ts': 1666691512000}, {'name': '3.9.15', 'ts': 1676467681000}, {'name': '3.9.12', 'ts': 1640162177000}, {'name': '3.9.11', 'ts': 1639495816000}, {'name': '3.9.10', 'ts': 1636102139000}, {'name': '3.5.0.Beta1', 'ts': 1502119892000}, {'name': '4.2.0.Beta1', 'ts': 1629809472000}, {'name': '4.2.0.CR1', 'ts': 1634646261000}, {'name': '4.1.0.CR2', 'ts': 1622122666000}, {'name': '4.1.0.CR1', 'ts': 1621518813000}, {'name': '3.7.1', 'ts': 1558529436000}, {'name': '3.7.0', 'ts': 1553874619000}, {'name': '3.6.1', 'ts': 1544784249000}, {'name': '3.6.0', 'ts': 1543442670000}, {'name': '3.6.2', 'ts': 1545033171000}, {'name': '3.6.3', 'ts': 1548879109000}, {'name': '3.4.1', 'ts': 1489586737000}, {'name': '3.4.2', 'ts': 1497469004000}, {'name': '3.4.0', 'ts': 1488833318000}, {'name': '3.5.3', 'ts': 1531294277000}, {'name': '3.5.1', 'ts': 1518164670000}, {'name': '3.5.2', 'ts': 1528125284000}, {'name': '3.5.0', 'ts': 1508248121000}, {'name': '3.5.4', 'ts': 1538375782000}, {'name': '3.3.3', 'ts': 1473927981000}, {'name': '3.9.7', 'ts': 1618302535000}, {'name': '3.9.5', 'ts': 1607687892000}, {'name': '3.9.4', 'ts': 1602750603000}, {'name': '3.9.1', 'ts': 1589568899000}, {'name': '3.9.3', 'ts': 1600244105000}, {'name': '3.9.8', 'ts': 1623241074000}, {'name': '3.9.0', 'ts': 1585552332000}, {'name': '3.9.9', 'ts': 1631002655000}, {'name': '3.9.6', 'ts': 1614245359000}, {'name': '3.9.2', 'ts': 1594854298000}, {'name': '3.8.5', 'ts': 1579729749000}, {'name': '3.8.0', 'ts': 1563270443000}, {'name': '3.8.2', 'ts': 1570095691000}, {'name': '3.8.4', 'ts': 1574270360000}, {'name': '3.8.3', 'ts': 1571330436000}, {'name': '3.8.1', 'ts': 1566389519000}, {'name': '4.0.1', 'ts': 1612345875000}, {'name': '4.0.0', 'ts': 1607347979000}]"
org.commonjava.maven.plugins:monolith-maven-plugin,org.commonjava.maven.plugins:monolith-maven-plugin:0.2,0.2,1375889246000,0,9,5,http://github.com/jdcasey/monolith-maven-plugin,jdcasey,monolith-maven-plugin,https://api.github.com/repos/jdcasey/monolith-maven-plugin/languages,Java,True,"[{'name': '0.1', 'ts': 1373928334000}, {'name': '0.2', 'ts': 1375889246000}]"
cloud.pianola:cdk-fluent-assertions,cloud.pianola:cdk-fluent-assertions:1.0.1,1.0.1,1685899803000,0,5,5,https://github.com/muhamadto/cdk-fluent-assertions,muhamadto,cdk-fluent-assertions,https://api.github.com/repos/muhamadto/cdk-fluent-assertions/languages,Java,True,"[{'name': '1.0.1', 'ts': 1685899803000}, {'name': '1.0.0', 'ts': 1685897191000}]"
com.github.sebhoss:fiscal-year,com.github.sebhoss:fiscal-year:2.0.0,2.0.0,1462120183000,0,2,1,scm:git:git://github.com/sebhoss/fiscal-year.git,sebhoss,fiscal-year,https://api.github.com/repos/sebhoss/fiscal-year/languages,Java,True,"[{'name': '2.0.0', 'ts': 1462120183000}, {'name': '1.0.0', 'ts': 1377026752000}, {'name': '1.0.1', 'ts': 1377113304000}, {'name': '1.0.3', 'ts': 1379973241000}, {'name': '1.0.4', 'ts': 1388759854000}]"
com.bq.oss.lib:cli,com.bq.oss.lib:cli:0.3.0,0.3.0,1433779383000,0,12,6,https://github.com/bq/lib-cli,bq,lib-cli,https://api.github.com/repos/bq/lib-cli/languages,Java,True,"[{'name': '0.1.0', 'ts': 1427368429000}, {'name': '0.3.0', 'ts': 1433779383000}, {'name': '0.2.0', 'ts': 1427895373000}]"
de.digitalcollections.cudami:cudami-website-frontend,de.digitalcollections.cudami:cudami-website-frontend:2.0.1,2.0.1,1681384074000,0,13,10,https://github.com/dbmdz/cudami-website-frontend,dbmdz,cudami-website-frontend,https://api.github.com/repos/dbmdz/cudami-website-frontend/languages,Java,True,"[{'name': '2.0.1', 'ts': 1681384074000}, {'name': '2.0.0', 'ts': 1677679478000}, {'name': '1.0.0', 'ts': 1660291568000}, {'name': '1.0.1', 'ts': 1660633643000}]"
io.github.willhains:package-info-maven-plugin,io.github.willhains:package-info-maven-plugin:1.2.0,1.2.0,1621845957000,0,4,3,https://github.com/willhains/package-info-maven-plugin/tree/master,willhains,package-info-maven-plugin,https://api.github.com/repos/willhains/package-info-maven-plugin/languages,Java,True,"[{'name': '1.2.0', 'ts': 1621845957000}]"
io.opentracing.contrib:opentracing-thrift,io.opentracing.contrib:opentracing-thrift:0.1.4,0.1.4,1584954091000,0,7,1,http://github.com/opentracing-contrib/java-thrift,opentracing-contrib,java-thrift,https://api.github.com/repos/opentracing-contrib/java-thrift/languages,Java,True,"[{'name': '0.0.11', 'ts': 1548763737000}, {'name': '0.0.10', 'ts': 1540478205000}, {'name': '0.1.1', 'ts': 1556109585000}, {'name': '0.1.2', 'ts': 1565101928000}, {'name': '0.1.0', 'ts': 1554265443000}, {'name': '0.1.4', 'ts': 1584954091000}, {'name': '0.1.3', 'ts': 1569649591000}, {'name': '0.0.5', 'ts': 1502086292000}, {'name': '0.0.4', 'ts': 1501693101000}, {'name': '0.0.6', 'ts': 1516072384000}, {'name': '0.0.9', 'ts': 1540355388000}, {'name': '0.0.2', 'ts': 1496409688000}, {'name': '0.0.8', 'ts': 1537954345000}, {'name': '0.0.1', 'ts': 1496028618000}, {'name': '0.0.3', 'ts': 1496674203000}, {'name': '0.0.7', 'ts': 1518793462000}]"
com.github.bwfdm:dspace-connector,com.github.bwfdm:dspace-connector:0.3.1,0.3.1,1554728638000,0,7,7,https://github.com/bwfdm/dspace-connector/,bwfdm,dspace-connector,https://api.github.com/repos/bwfdm/dspace-connector/languages,Java,True,"[{'name': '0.1.0', 'ts': 1534878808000}, {'name': '0.2.0', 'ts': 1545846170000}, {'name': '0.3.0', 'ts': 1551793930000}, {'name': '0.3.1', 'ts': 1554728638000}]"
top.continew:continew-starter-data-mybatis-plus,top.continew:continew-starter-data-mybatis-plus:2.5.2,2.5.2,1723645659000,1,6,6,https://github.com/continew-org/continew-starter/continew-starter-data/continew-starter-data-mybatis-plus,continew-org,continew-starter,https://api.github.com/repos/continew-org/continew-starter/languages,Java,True,"[{'name': '2.5.2', 'ts': 1723645659000}, {'name': '2.5.0', 'ts': 1723032244000}, {'name': '2.5.1', 'ts': 1723478377000}, {'name': '2.3.0', 'ts': 1721316701000}, {'name': '2.4.0', 'ts': 1722435021000}, {'name': '2.1.0', 'ts': 1717588268000}, {'name': '2.1.1', 'ts': 1719117122000}, {'name': '2.2.0', 'ts': 1719757893000}, {'name': '2.0.0', 'ts': 1713363613000}, {'name': '2.0.2', 'ts': 1716218657000}, {'name': '2.0.1', 'ts': 1715612362000}]"
com.exp-blog:exp-libs-xls,com.exp-blog:exp-libs-xls:2.3.0,2.3.0,1665915074000,0,5,3,https://github.com/lyy289065406/exp-libs-refactor,lyy289065406,exp-libs-refactor,https://api.github.com/repos/lyy289065406/exp-libs-refactor/languages,Java,True,"[{'name': '2.1.0', 'ts': 1664080751000}, {'name': '2.0.0', 'ts': 1646936324000}, {'name': '2.2.0', 'ts': 1665065045000}, {'name': '2.3.0', 'ts': 1665915074000}]"
dev.mccue:microhttp-json,dev.mccue:microhttp-json:2024.04.20,2024.04.20,1713627618000,0,4,4,http://github.com/bowbahdoe/microhttp-json/tree/main,bowbahdoe,microhttp-json,https://api.github.com/repos/bowbahdoe/microhttp-json/languages,Java,True,"[{'name': '2024.04.20', 'ts': 1713627618000}, {'name': '0.0.1', 'ts': 1699593986000}]"
com.bq.corbel.lib:cli,com.bq.corbel.lib:cli:0.5.1,0.5.1,1465305769000,0,7,6,https://github.com/bq/lib-cli,bq,lib-cli,https://api.github.com/repos/bq/lib-cli/languages,Java,True,"[{'name': '0.4.0', 'ts': 1463128002000}, {'name': '0.5.0', 'ts': 1463736767000}, {'name': '0.5.1', 'ts': 1465305769000}]"
org.teiid:vdb-maven-plugin,org.teiid:vdb-maven-plugin:1.5,1.5,1605035029000,0,13,11,https://github.com/teiid/vdb-maven-plugin,teiid,vdb-maven-plugin,https://api.github.com/repos/teiid/vdb-maven-plugin/languages,Java,True,"[{'name': '1.2', 'ts': 1536939313000}, {'name': '1.1', 'ts': 1517673527000}, {'name': '1.3', 'ts': 1543176223000}, {'name': '1.4', 'ts': 1547142346000}, {'name': '1.5', 'ts': 1605035029000}, {'name': '1.0', 'ts': 1517435051000}]"
io.opentracing.contrib.specialagent.plugins:opentracing-specialagent-jms-2,io.opentracing.contrib.specialagent.plugins:opentracing-specialagent-jms-2:0.9.0,0.9.0,1551370611000,0,19,1,https://github.com/opentracing-contrib/java-specialagent/tree/master/plugins/opentracing-specialagent-jms-2,opentracing-contrib,java-specialagent,https://api.github.com/repos/opentracing-contrib/java-specialagent/languages,Java,True,"[{'name': '0.9.0', 'ts': 1551370611000}]"
org.praxislive:praxiscore-data,org.praxislive:praxiscore-data:5.7.0,5.7.0,1691145102000,0,3,3,https://github.com/praxis-live/praxiscore/tree/master/praxiscore-data,praxis-live,praxiscore,https://api.github.com/repos/praxis-live/praxiscore/languages,Java,True,"[{'name': '5.1.0', 'ts': 1612201224000}, {'name': '5.2.0', 'ts': 1619196803000}, {'name': '5.0.0', 'ts': 1600444838000}, {'name': '5.5.0', 'ts': 1674913362000}, {'name': '5.6.0', 'ts': 1685971382000}, {'name': '5.7.0', 'ts': 1691145102000}, {'name': '5.3.0', 'ts': 1632754151000}, {'name': '5.4.0', 'ts': 1643384273000}]"
uk.co.synbiochem:libChEBIj,uk.co.synbiochem:libChEBIj:1.0.0,1.0.0,1441729894000,0,1,1,https://github.com/libChEBI/libChEBIj,libChEBI,libChEBIj,https://api.github.com/repos/libChEBI/libChEBIj/languages,Java,True,"[{'name': '1.0.0', 'ts': 1441729894000}]"
io.github.x45iq:jtube,io.github.x45iq:jtube:1.0.1,1.0.1,1713047848000,0,6,4,https://github.com/x45iq/jtube,x45iq,jtube,https://api.github.com/repos/x45iq/jtube/languages,Java,True,"[{'name': '1.0.1', 'ts': 1713047848000}, {'name': '1.0.0', 'ts': 1710791813000}]"
org.lightadmin:lightadmin,org.lightadmin:lightadmin:1.2.0.RC1,1.2.0.RC1,1434791901000,0,51,44,http://github.com/la-team/light-admin,la-team,light-admin,https://api.github.com/repos/la-team/light-admin/languages,Java,True,"[{'name': '1.0.0.RC1', 'ts': 1409738465000}, {'name': '1.2.0.RC1', 'ts': 1434791901000}, {'name': '1.0.1.RELEASE', 'ts': 1410679649000}, {'name': '1.0.0.RELEASE', 'ts': 1409989936000}]"
io.alphatier:alphatier-java,io.alphatier:alphatier-java:0.2.0,0.2.0,1413286025000,0,4,3,https://github.com/sarnowski/alphatier-java,sarnowski,alphatier-java,https://api.github.com/repos/sarnowski/alphatier-java/languages,Java,True,"[{'name': '0.2.0', 'ts': 1413286025000}, {'name': '0.1.0', 'ts': 1412152559000}]"
com.jdcloud.sdk:censor,com.jdcloud.sdk:censor:1.0.3,1.0.3,1627641864000,0,1,1,https://github.com/jdcloud-api/jdcloud-sdk-java,jdcloud-api,jdcloud-sdk-java,https://api.github.com/repos/jdcloud-api/jdcloud-sdk-java/languages,Java,True,"[{'name': '1.0.0', 'ts': 1584600850000}, {'name': '1.0.2', 'ts': 1625222465000}, {'name': '1.0.3', 'ts': 1627641864000}, {'name': '1.0.1', 'ts': 1602750233000}]"
com.google.cloud:gcloud-java-logging,com.google.cloud:gcloud-java-logging:0.2.8,0.2.8,1472145877000,0,8,5,https://github.com/GoogleCloudPlatform/gcloud-java/tree/master/gcloud-java-logging,GoogleCloudPlatform,gcloud-java,https://api.github.com/repos/GoogleCloudPlatform/gcloud-java/languages,Java,True,"[{'name': '0.2.7', 'ts': 1470919262000}, {'name': '0.2.8', 'ts': 1472145877000}, {'name': '0.2.6', 'ts': 1469098892000}]"
org.intellimate.izou:sdk,org.intellimate.izou:sdk:0.18.3,0.18.3,1463750402000,0,2,2,https://github.com/intellimate/IzouSDK,intellimate,IzouSDK,https://api.github.com/repos/intellimate/IzouSDK/languages,Java,True,"[{'name': '0.9.8', 'ts': 1431279590000}, {'name': '0.11.23', 'ts': 1433842293000}, {'name': '0.11.25', 'ts': 1433976179000}, {'name': '0.11.24', 'ts': 1433843848000}, {'name': '0.11.21', 'ts': 1433836725000}, {'name': '0.11.22', 'ts': 1433839873000}, {'name': '0.11.20', 'ts': 1433799910000}, {'name': '0.11.12', 'ts': 1433793062000}, {'name': '0.11.14', 'ts': 1433794507000}, {'name': '0.11.10', 'ts': 1433791159000}, {'name': '0.11.18', 'ts': 1433797458000}, {'name': '0.11.11', 'ts': 1433792207000}, {'name': '0.9.7', 'ts': 1431180344000}, {'name': '0.11.19', 'ts': 1433798210000}, {'name': '0.15.1', 'ts': 1445771217000}, {'name': '0.11.17', 'ts': 1433796631000}, {'name': '0.11.13', 'ts': 1433793938000}, {'name': '0.15.0', 'ts': 1438260586000}, {'name': '0.16.0', 'ts': 1451366223000}, {'name': '0.11.16', 'ts': 1433795795000}, {'name': '0.17.0', 'ts': 1462858836000}, {'name': '0.18.3', 'ts': 1463750402000}, {'name': '0.11.15', 'ts': 1433795087000}, {'name': '0.18.0', 'ts': 1463333286000}, {'name': '0.10.1', 'ts': 1431617039000}, {'name': '0.10.2', 'ts': 1432767766000}, {'name': '0.10.0', 'ts': 1431381846000}, {'name': '0.11.0', 'ts': 1433079914000}, {'name': '0.11.4', 'ts': 1433496670000}, {'name': '0.11.2', 'ts': 1433098657000}, {'name': '0.11.9', 'ts': 1433790050000}, {'name': '0.11.7', 'ts': 1433788407000}, {'name': '0.11.6', 'ts': 1433531604000}, {'name': '0.11.5', 'ts': 1433509023000}, {'name': '0.11.8', 'ts': 1433789137000}, {'name': '0.11.1', 'ts': 1433095322000}, {'name': '0.11.3', 'ts': 1433375114000}, {'name': '0.12.0', 'ts': 1434200443000}, {'name': '0.12.4', 'ts': 1434576870000}, {'name': '0.12.3', 'ts': 1434575468000}, {'name': '0.12.2', 'ts': 1434574316000}, {'name': '0.12.1', 'ts': 1434545280000}, {'name': '0.13.3', 'ts': 1435089699000}, {'name': '0.13.2', 'ts': 1434651940000}, {'name': '0.13.1', 'ts': 1434644570000}, {'name': '0.14.2', 'ts': 1438032645000}, {'name': '0.14.1', 'ts': 1437297881000}, {'name': '0.14.0', 'ts': 1435421408000}, {'name': '0.14.5', 'ts': 1438243676000}, {'name': '0.5.25', 'ts': 1428402174000}, {'name': '0.5.21', 'ts': 1428092248000}, {'name': '0.5.22', 'ts': 1428134598000}, {'name': '0.5.24', 'ts': 1428320898000}, {'name': '0.5.23', 'ts': 1428178075000}, {'name': '0.6.1', 'ts': 1428568679000}, {'name': '0.8.0', 'ts': 1430532711000}, {'name': '0.8.3', 'ts': 1430684665000}, {'name': '0.8.1', 'ts': 1430577515000}, {'name': '0.8.2', 'ts': 1430583800000}, {'name': '0.8.4', 'ts': 1430691853000}, {'name': '0.9.2', 'ts': 1430941542000}, {'name': '0.9.4', 'ts': 1431080935000}, {'name': '0.9.6', 'ts': 1431177553000}, {'name': '0.9.0', 'ts': 1430867163000}, {'name': '0.9.3', 'ts': 1430952620000}, {'name': '0.9.1', 'ts': 1430907383000}, {'name': '0.9.5', 'ts': 1431174602000}, {'name': '0.9.9', 'ts': 1431293474000}]"
nl.42:spring-boot-starter-onelogin-saml,nl.42:spring-boot-starter-onelogin-saml:1.4.0,1.4.0,1706702714000,0,9,5,https://github.com/42BV/spring-boot-starter-onelogin-saml,42BV,spring-boot-starter-onelogin-saml,https://api.github.com/repos/42BV/spring-boot-starter-onelogin-saml/languages,Java,True,"[{'name': '1.4.0', 'ts': 1706702714000}, {'name': '1.0.0', 'ts': 1677151981000}, {'name': '1.1.0', 'ts': 1685018732000}, {'name': '1.2.0', 'ts': 1694508753000}, {'name': '1.3.0', 'ts': 1694597603000}, {'name': '1.3.1', 'ts': 1695112260000}]"
io.quarkus.qlue:qlue,io.quarkus.qlue:qlue:0.9.2,0.9.2,1608562593000,0,8,3,https://github.com/quarkusio/qlue,quarkusio,qlue,https://api.github.com/repos/quarkusio/qlue/languages,Java,True,"[{'name': '0.9.2', 'ts': 1608562593000}]"
com.github.asaas:pebble-spring-translate,com.github.asaas:pebble-spring-translate:1.0,1.0,1428194884000,0,4,2,git@github.com:asaas/pebble-spring-translate.git,asaas,pebble-spring-translate,https://api.github.com/repos/asaas/pebble-spring-translate/languages,Java,True,"[{'name': '1.0', 'ts': 1428194884000}]"
tech.adambedenbaugh:boomi-groovy-debugger,tech.adambedenbaugh:boomi-groovy-debugger:1.0.0,1.0.0,1721097439000,0,3,2,http://github.com/adambedenbaugh/boomi-groovy-debugger/tree/master,adambedenbaugh,boomi-groovy-debugger,https://api.github.com/repos/adambedenbaugh/boomi-groovy-debugger/languages,Java,True,"[{'name': '1.0.0', 'ts': 1721097439000}]"
org.oxerr.taobao:taobao-client-spring-boot,org.oxerr.taobao:taobao-client-spring-boot:1.0.0,1.0.0,1511958103000,0,2,2,https://github.com/sutra/taobao-client-spring-boot/tree/master,sutra,taobao-client-spring-boot,https://api.github.com/repos/sutra/taobao-client-spring-boot/languages,Java,True,"[{'name': '1.0.0', 'ts': 1511958103000}]"
org.jboss.forge.addon:microprofile-config,org.jboss.forge.addon:microprofile-config:1.0.2.Final,1.0.2.Final,1582901411000,0,4,3,http://github.com/forge/microprofile-config-addon,forge,microprofile-config-addon,https://api.github.com/repos/forge/microprofile-config-addon/languages,Java,True,"[{'name': '1.0.0.Final', 'ts': 1582749615000}, {'name': '1.0.1.Final', 'ts': 1582808657000}, {'name': '1.0.2.Final', 'ts': 1582901411000}]"
br.eti.clairton:gson-hypermedia,br.eti.clairton:gson-hypermedia:1.1.0,1.1.0,1492255134000,0,7,4,scm:git:git@github.com:clairton/gson-hypermedia,clairton,gson-hypermedia,https://api.github.com/repos/clairton/gson-hypermedia/languages,Java,True,"[{'name': '1.1.0', 'ts': 1492255134000}]"
